,ID,Class,Text_Post,Duracao,Plays,Comentarios,Compart.,Texto,Curtidas,Perfil,Classifier_Plays,Classifier_Comentarios,Classifier_Compart.,Classifier_Curtidas,domingo,quarta-feira,quinta-feira,segunda-feira,sexta-feira,sábado,terça-feira
427,7150120665184505093,Adult Female Person Woman Advertisement Clothing Formal Wear Suit Poster Male Man People Crowd Face Head Audience Coat Speech,,76.64,501600,1595,13800,"Dia 30 está muito perto. Vamos nessa, gente. ❤️⭐️🇧🇷 #brasildaesperança #lulapresidente #Lula",34000,1,Bombou,Bombou,Viral,Bombou,0,0,0,1,0,0,0
428,7150126533603069189,Crowd Person Baby Audience Head Concert Adult Male Man Face Female Woman Speech People,,94.76,548700,3212,1772,❤️ #brasildaesperança #Lula #lulapresidente #segundoturno,43000,1,Bombou,Viral,Bombou,Bombou,0,0,0,1,0,0,0
429,7150280209315417349,Head Person Face Adult Male Man Photography Portrait,,56.03,947100,8712,2774,"- O mundo atravessa por problemas há mais de 3 anos (pandemia e guerra), o Brasil está vencendo batalhas, se tornando referência e se libertando! #bolsonaro #presidente",103000,0,Viral,Viral,Bombou,Viral,0,0,0,1,0,0,0
430,7150416721969483013,Electronics Mobile Phone Phone Adult Male Man Person Crowd Face Head Photography Iphone Audience,,13.91,2700000,21900,3434,Segundo turno chegou e o #lula precisa de você! Bora? #Segundoturno #LulaPresidente #BrasildaEsperança #borabill,415700,1,Viral,Viral,Bombou,Viral,0,0,0,1,0,0,0
431,7150447853561826566,Head Person Face Happy Smile Laughing Adult Male Man Body Part Mouth Teeth Text Photography Portrait,,4.8,466100,4906,2768,Partiu #Segundoturno ! Conto com vocês #lulapresidente #lula #BrasildaEsperança,61200,1,Bombou,Viral,Bombou,Bombou,0,0,0,1,0,0,0
432,7150656050285268229,Crowd Person People Adult Male Man Clothing Shirt Electrical Device Microphone Face Head Audience,,25.1,888200,2530,34700,Cuidado com as fake news: Lula sempre esteve do lado dos cristãos ❤️🇧🇷⭐️ Via @Instituto Lula #brasildaesperança #lulapresidente2022❤️ #lula #evangelicos #cristaosnotiktok,84200,1,Viral,Bombou,Viral,Viral,0,0,0,0,0,0,1
433,7150687987012013317,Advertisement Poster Formal Wear People Person Accessories Tie Clothing Suit Adult Male Man Face Head Photography Portrait Coat Logo Crowd Glasses,,13.28,510400,3347,1670,- Ainda há muito o que fazer e os recordes demonstram que estamos no rumo certo se comparados com governos anteriores. #presidente #jair #bolsonaro #jairbolsonaro #vida #deus #patria #familia #liberdade #brasil #🇧🇷 #22,44300,0,Bombou,Viral,Bombou,Bombou,0,0,0,0,0,0,1
434,7150736782378798342,Crowd Person Audience Adult Female Woman Male Man Speech Face Head Accessories Jewelry Necklace Electronics Speaker People Glasses,,22.38,553100,2482,4602,Chegou a hora de decidir que Brasil queremos 🇧🇷❤️⭐️ #LulaPresidente #Lula #brasildaesperança #lulapresidente2022❤️,49200,1,Bombou,Bombou,Viral,Bombou,0,0,0,0,0,0,1
435,7151055678486990085,Head Person Face Happy Adult Female Woman Smile Photography Portrait Crying Sad Male Man Laughing Baseball Cap Cap Clothing Hat,,26.52,379200,2555,357,#bolsonaro #presidente #futuro #deus #patria #familia #🇧🇷,42200,0,Bombou,Viral,Flopou,Bombou,0,1,0,0,0,0,0
436,7151165495662644485,Accessories Sunglasses Glasses Head Person Face Baby Art Collage Photography Portrait Beard,,15.79,1400000,26800,19700,Abraço para todos os orbits e fãs de loona ❤️ Estamos adorando os vídeos de vocês #EquipeLula #orbits #loona #kpopfyp #Lulapresidente #Lula,321200,1,Viral,Viral,Viral,Viral,0,1,0,0,0,0,0
437,7151392476425751813,City Adult Male Man Person People Road Street Urban Face Head Photography Portrait Female Woman Clothing Coat Accessories Glasses Parade Crowd Formal Wear Suit Happy Neighborhood Jacket,,28.81,671700,3222,4272,"Dia 30, vote 13 ⭐️🇧🇷❤️#brasildaesperança #Lula #eleiçoes2022 #nordeste #nordestino_arretado #vaidarpt #lulapresidente",81700,1,Viral,Viral,Viral,Viral,0,0,1,0,0,0,0
438,7151517516244864262,Photography Adult Male Man Person Advertisement Poster Publication Face Head Portrait Book,,93.67,596700,4839,12600,#bolsonaro #brasil #deus #patria #familia #presidente,98300,0,Bombou,Viral,Viral,Viral,0,0,1,0,0,0,0
439,7151539002359680262,People Person Graduation Face Head Adult Male Man Photography Portrait Happy,,7.66,839600,1687,840,"Em seus governos, Lula e o PT fizeram mais escolas técnicas no Brasil do que aquelas construídas ao longo dos 93 anos anteriores. Foram 422 instituições contra 140 escolas técnicas construídas entre 1909 e 2002. #Lula #ciencia #desenvolvimento #emprego #educacao",152500,1,Viral,Bombou,Mediano,Viral,0,0,1,0,0,0,0
440,7151583849414266117,Baseball Cap Cap Clothing Hat Face Head Person Beard Adult Male Man Coat Accessories Jewelry Necklace,,42.17,372300,756,734,"- Aborto é, sobretudo, a destruição do futuro, pois não existe futuro quando não se tem o direito de existir. A vida começa na concepção. Neste momento já somos quem sempre seremos: únicos e com alma. Essa é uma verdade permanente, independente de ser ano eleitoral ou não! #bolsonaro #brasil",33400,0,Bombou,Mediano,Mediano,Bombou,0,0,1,0,0,0,0
441,7151733451157261573,Face Head Person Photography Portrait Patient Architecture Building Hospital Clothing Coat Accessories Glasses Happy,,14.9,1200000,3271,6930,#bolsonaro #deus #patria #familia #brasil #futuro,197700,0,Viral,Viral,Viral,Viral,0,0,0,0,1,0,0
442,7151758742588230918,Crowd Person Adult Male Man Banner Text Face Head Audience Clapperboard Speech VR Headset,,130.61,253300,1067,1208,#lulapresidente #nordeste #nordestinos #deiedarei #operario #lembrademim,23200,1,Mediano,Bombou,Bombou,Mediano,0,0,0,0,1,0,0
443,7151832676020800774,Face Head Person Photography Portrait Adult Male Man Text Logo Symbol Business Card Paper,,30.28,615700,3504,23000,Vamos falar de futuro? #lulapresidente #seeupudesse #audiovisual #lula,61600,1,Bombou,Viral,Viral,Bombou,0,0,0,0,1,0,0
444,7151888457101675782,People Person Accessories Formal Wear Tie Adult Female Woman Child Girl Male Man Baby Boy Face Head Flag Logo,,41.28,1400000,6943,10900,"- A alegria contagiante dos pequenos faz valer cada ferida, cada lágrima, cada luta travada contra aqueles que querem fazer nossa nação de refém. Posso nem sempre usar as melhores palavras, mas dou a vida para proteger o meu amado país e garantir a liberdade das futuras gerações! #bolsonaro #brasil #futuro #🇧🇷",240600,0,Viral,Viral,Viral,Viral,0,0,0,0,1,0,0
445,7151895134433512709,Adult Male Man Person Text Boy Child Face Head,,15.23,1600000,4458,434,BolsonaroMessiasJair (@bolsonaromessiasjair) no TikTok,105100,0,Viral,Viral,Mediano,Viral,0,0,0,0,1,0,0
446,7152116839567363334,Advertisement Poster Lighting Adult Male Man Person Clothing T-Shirt Face Head Photography Portrait People,,63.92,215000,987,2588,#presidente #bolsonaro #brasil,19300,0,Mediano,Bombou,Bombou,Mediano,0,0,0,0,0,1,0
447,7152119575239265542,Adult Male Man Person Text Face Head Computer Hardware Electronics Hardware Credit Card,,20.1,105600,204,113,"Segundo turno é 13 ⭐️ né, Dj @adenu ? #EquipeLula #xamã #segundoturno",6642,1,Flopou,Flopou,Flopou,Flopou,0,0,0,0,0,1,0
448,7152150581144980742,Adult Male Man Person Bride Female Wedding Woman Face Head People Art Collage Logo Alien,,46.23,178400,825,9238,"Eu sou #brasileiro e não desisto nunca. Eu além de brasileiro, sou #nordestino e nós conseguimos provar que é possível melhorar esse país. 🇧🇷❤️1️⃣3️⃣ #nordestevideos #UmaCoisaSobreMim #lulapresidente #nordestevideos",17200,1,Mediano,Mediano,Viral,Mediano,0,0,0,0,0,1,0
449,7152178193699572997,Flower Flower Arrangement Plant Potted Plant Adult Male Man Person Flower Bouquet Water Waterfront Outdoors Nature Sea Rose Christmas Christmas Decorations Festival Vegetation,,36.8,242100,983,467,#brasil #deus #patria #familia #liberdade,18000,0,Mediano,Bombou,Mediano,Mediano,0,0,0,0,0,1,0
450,7152235693681478918,Crowd Person Baseball Cap Cap Clothing Hat Adult Male Man Head Face Audience Speech Clapperboard Body Part Finger Hand,,88.03,176800,828,15000,"O Brasil já foi e poderá voltar a ser muito melhor 🇧🇷❤️⭐️ Vote por amor, vote 13. #Lulapresidente #lula #segundoturno",12900,1,Mediano,Mediano,Viral,Mediano,0,0,0,0,0,1,0
451,7152483582596926725,Head Person Face Adult Male Man,,36.99,706300,8973,6698,#bom #domingo #a #todos #fe #deus #patria #familia #liberdade #brasil #🇧🇷 #sunday #good #for #all #family #god #brazil #freedom #obrigado,114200,0,Viral,Viral,Viral,Viral,1,0,0,0,0,0,0
452,7152631322714934533,Head Person Face Adult Male Man Flower Flower Arrangement Plant Cosmetics Lipstick Photography Portrait Accessories Jewelry Necklace,,12.7,3700000,8266,3868,Obrigado Belo Horizonte! #lulapresidente2022❤️ #lula2022 #minasgeraisbrasil #belohorizontemg,251600,1,Viral,Viral,Bombou,Viral,1,0,0,0,0,0,0
453,7152675505647504645,People Person Crowd Adult Male Man Blazer Clothing Coat Jacket Accessories Formal Wear Tie Face Head Photography Portrait Audience Lecture Indoors Room Seminar,,15.53,2700000,7156,5593,76 anos com disposição de 30 pra melhorar o Brasil 🇧🇷❤️⭐️1️⃣3️⃣ #lula2022 #Lulapresidente #brasildaesperança,495700,1,Viral,Viral,Viral,Viral,1,0,0,0,0,0,0
454,7152844420998548742,Electrical Device Microphone Performer Person Solo Performance Head Adult Male Man Face Happy Laughing Photography Portrait Crowd,,34.2,768800,2733,3403,#jair #bolsonaro #presidente #e #as #fakenews #do #bem #kkkk #brasil #compartilhe #verdade #🇧🇷,110000,0,Viral,Viral,Bombou,Viral,0,0,0,1,0,0,0
455,7152858343596444933,Baseball Cap Cap Clothing Hat City Photography Face Head Person Portrait Adult Male Man Crowd Accessories Glasses Urban Shirt People Sunglasses Architecture Building Condo Housing Audience Parade,,9.43,394400,1515,426,"Hoje, milhões de brasileiros vivem no país do abandono. Mas você pode mudar para um país que acolhe, com prato na mesa e dignidade para todas as famílias. O Brasil tem jeito. Para mudar a vida do povo é Lula Presidente 13. #lulapresidente13 #brasildaesperança",58700,1,Bombou,Bombou,Mediano,Bombou,0,0,0,1,0,0,0
456,7152874891794976006,People Person Crowd Adult Male Man Banner Text Parade Face Head Audience Transportation Vehicle Car,,61.47,183800,883,2111,Obrigado Belo Horizonte 🇧🇷❤️1️⃣3️⃣⭐️ #LulaPresidente #BeloHorizonte #umacoisasobremim,20200,1,Mediano,Bombou,Bombou,Mediano,0,0,0,1,0,0,0
457,7153001568843910406,Electronics Headphones Photography Face Head Person Portrait Adult Male Man Ball Football Soccer Soccer Ball Sport,,33.55,378300,1026,401,Vamos falar de futebol e #copadomundo 🇧🇷❤️⭐️1️⃣3️⃣ #lulapresidente2022❤️,41900,1,Bombou,Bombou,Flopou,Bombou,0,0,0,1,0,0,0
458,7153201264568913158,Plant Potted Plant Face Head Person Adult Female Woman Male Man Electronics Mobile Phone Phone Happy Smile Flower People Accessories Glasses,,43.09,169700,591,204,#obrigado #deus #patria #familia #jair #bolsonaro #respeito #brasil #acima #de #tudo #todos #🇧🇷 #respeito #bolsonaro,14500,0,Mediano,Mediano,Flopou,Mediano,0,0,0,0,0,0,1
459,7153302688556420358,People Person Adult Male Man Lighting Celebrating Head Crowd Face,,45.32,168600,943,302,#brasil #santa #catarina #balneario #camburiu #deus #patria #familia #liberdade #brasil #🇧🇷 #presidente #jair #bolsonaro #jairbolsonaro,11500,0,Mediano,Bombou,Flopou,Mediano,0,0,0,0,0,0,1
460,7153328018507697413,Accessories Sunglasses Face Head Person Photography Portrait Glasses Grass Plant Vegetation Baseball Cap Cap Clothing Hat T-Shirt Adult Female Woman Male Man Art Collage Land Nature Outdoors Tree Woodland Kissing Romantic,,67.78,136200,535,588,O 🐙 tá com 🦑 ! Obrigado @douradooriginal e @Janja ❤️ #lulapresidente #lula,9137,1,Mediano,Mediano,Mediano,Flopou,0,0,0,0,0,0,1
461,7153374801409707270,Celebrating Person Adult Male Man Head Face Crowd People Happy Triumphant Audience,,37.97,236600,1579,605,"- Pelotas/RS, 11 Out 22 #pelotas #rio #grande #do #sul #riograndedosul #brasil #🇧🇷 #presidente #bolsonaro",24500,0,Mediano,Bombou,Mediano,Bombou,0,0,0,0,0,0,1
462,7153610126375521541,Crowd Person Press Conference People Adult Male Man Face Head Photography Portrait Electrical Device Microphone Boy Child Accessories Glasses,,53.85,234400,521,1778,#impostos #queda #povo #alimento #vida #economia #paulo #guedes #ministro #brasil #presidente #jair #bolsonaro #22 #combustiveis #reducao #icms #maquina #publica #deflacao #conpartilhe #projeto #de #nacao #brasil,20800,0,Mediano,Mediano,Bombou,Mediano,0,1,0,0,0,0,0
463,7153657340649147653,Accessories Glasses Face Head Person Photography Portrait Baseball Cap Cap Clothing Hat Shirt T-Shirt People Boy Child Male Sunglasses Pants Adult Man VR Headset Body Part Finger Hand Happy Flag Text,,33.67,6400000,20700,17500,Queremos um futuro melhor para todas as nossas crianças 🇧🇷⭐️❤️😍 #lulapresidente #lula #diadascrianças #Crianças,416200,1,Viral,Viral,Viral,Viral,0,1,0,0,0,0,0
464,7153666557539798277,Photography Face Head Person Portrait Clothing Shirt People Coat Pants T-Shirt Adult Male Man Child Female Girl Furniture Body Part Mouth Teeth Happy Clapperboard,,41.28,311200,1464,1313,#futuro #brasil #criancas #brazil #children #future #take #care #deus #patria #familia #liberdade #socialismonao #🇧🇷 #jair #bolsonaro #jairbolsonaro #❤️,32400,0,Bombou,Bombou,Bombou,Bombou,0,1,0,0,0,0,0
465,7153702523025575173,Face Head Person Photography Portrait Baby Text,,10.35,1100000,3922,843,Feliz #DiadasCrianças ❤️🇧🇷⭐️ #lulapresidente,165600,1,Viral,Viral,Mediano,Viral,0,1,0,0,0,0,0
466,7153972048652422406,People Person Clothing Shirt Body Part Finger Hand Head Face City Adult Male Man Happy Urban T-Shirt Photography Portrait Celebrating Laughing Hat Triumphant Computer Hardware Electronics Hardware Monitor Screen,,28.26,906300,3081,5023,Obrigado Salvador! Foi bonito demais ❤️🇧🇷⭐️ #lulapresidente #Lula,105800,1,Viral,Viral,Viral,Viral,0,0,1,0,0,0,0
467,7154031444111707397,Body Part Finger Hand Person Adult Male Man Child Female Girl Baton Stick Head Face Field Hockey Field Hockey Stick Hockey Sport Happy People Celebrating,,13.77,475500,1301,1950,Obrigado RJ! ⭐️❤️🇧🇷1️⃣3️⃣ #lulapresidente #lula #complexodoalemao #riodejaneiro❤️,60100,1,Bombou,Bombou,Bombou,Bombou,0,0,1,0,0,0,0
468,7154040855152610565,People Person Head Face Adult Male Man Accessories Formal Wear Tie Crowd Clothing Coat Glasses Press Conference,,40.84,402100,1644,1677,#auxiliobrasil #presidente #bolsonaro #compartilhe #brasil #🇧🇷 #compartilhe,37400,0,Bombou,Bombou,Bombou,Bombou,0,0,1,0,0,0,0
469,7154164040397245702,Accessories Glasses Body Part Mouth Person Teeth Face Happy Head Smile Photography Portrait Child Female Girl Computer Hardware Electronics Hardware Monitor Screen,,56.4,243600,1196,1159,#diadascrianças #trendmomentos #felizdiadascrianças #lulapresidente #lula,23000,1,Mediano,Bombou,Mediano,Mediano,0,0,1,0,0,0,0
470,7154301373570436358,Formal Wear Clothing Suit Accessories Tie Blazer Coat Jacket Person Walking Adult Male Man Tuxedo Photography Footwear Shoe Necktie Face Head Portrait People,,61.79,1800000,18700,21800,- Autor desconhecido 👍. #bolsonaro #jair #brasil #nao #entendo #mas #ok #o #que #vale #são #momentos #de #descontracao,292600,0,Viral,Viral,Viral,Viral,0,0,0,0,1,0,0
471,7154382144129731845,Advertisement Poster Adult Male Man Person Head Face Photography Portrait Publication Accessories Formal Wear Tie Symbol Book,,12.56,180400,777,415,Um governo que vai cuidar do povo brasileiro 🇧🇷❤️⭐️1️⃣3️⃣ #LulaPresidente #eleiçoes,16400,1,Mediano,Mediano,Mediano,Mediano,0,0,0,0,1,0,0
472,7154437709392661765,People Person Crowd Accessories Glasses Adult Female Woman Male Man Audience Jewelry Necklace Baby Wristwatch Indoors Balloon,,19.6,384100,2435,3942,#maranhao #ma #sao #luis #saoluis #mulheres #patria #familia #voz #do #povo,41800,0,Bombou,Bombou,Bombou,Bombou,0,0,0,0,1,0,0
473,7154526379860692229,Adult Male Man Person Boy Child Crowd Celebrating Face Head People Happy Concert Audience,,34.48,224100,645,331,#rio #de #janeiro #rj #bolsonaro #duquedecaxias #jair #brasil #vitoria #🇧🇷 #errejota #presidente,14300,0,Mediano,Mediano,Flopou,Mediano,0,0,0,0,1,0,0
474,7154705772268489989,Photography Face Head Person Portrait Electronics Screen Computer Hardware Hardware Monitor Adult Female Woman City Baby TV Advertisement Poster Hair Road Street Urban Outdoors,,18.69,1200000,2601,3397,#brasil #alimento #alway #agro #presidente #jair #bolsonaro #22 #🇧🇷,208300,0,Viral,Viral,Bombou,Viral,0,0,0,0,0,1,0
475,7154720598432812294,Parade Person Adult Male Man Crowd People Face Head Car Transportation Vehicle Audience,,64.2,101000,502,1004,Obrigado Recife! #LulaPresidente #DidYouYawn #DiaDosProfessores #lulapresidente2022,9456,1,Flopou,Mediano,Mediano,Flopou,0,0,0,0,0,1,0
476,7154750278674156805,Weapon Person Face Head Dynamite Clapperboard,,30.3,596000,2372,3302,"Bolsonaro acha que pode enganar o povo brasileiro com jogadas eleitoreiras. Mas com ele, tudo é apenas uma bomba-relógio pronta pra explodir depois das #eleições #lulapresidente2022❤️ #DiaDosProfessores",52900,1,Bombou,Bombou,Bombou,Bombou,0,0,0,0,0,1,0
477,7154840992284232966,People Person Concert Crowd Boy Child Male Adult Man Face Head Celebrating Audience Female Woman,,72.98,293200,1202,826,#fortaleza #ceara #ce #bolsonaro #presidente #jair #brasil #🇧🇷 #povo #jairbolsonaro #povo #deus #patria #familia,21400,0,Bombou,Bombou,Mediano,Mediano,0,0,0,0,0,1,0
478,7154894473569275142,Body Part Finger Hand Person Baseball Cap Cap Clothing Hat Accessories Jewelry Necklace Adult Male Man Head Face Crowd Text Photography Portrait Clapperboard,,28.88,677900,1674,4790,Obrigado @tonzaochagas e @OS HAWAIANOS 🇧🇷❤️⭐️1️⃣3️⃣ ⭐️ #lulapresidente #lula #funkbrasil #musicabrasileira #hawaianos,110100,1,Viral,Bombou,Viral,Viral,0,0,0,0,0,1,0
479,7155144677912595717,Indoors Adult Male Man Person Accessories Formal Wear Tie Face Head Courtroom Room Clothing Suit Computer Hardware Electronics Hardware Monitor Screen,,76.35,240600,1123,1950,"Em 2011, Lula ganhou o World Food Prize (Prêmio Mundial de Alimentação) pelo seu legado no combate à fome e olha o que ele falou #EquipeLula #lulapresidente #fome #Brasil",35200,1,Mediano,Bombou,Bombou,Bombou,1,0,0,0,0,0,0
480,7155198217771060486,Face Head Person Photography Portrait Furniture Table People Adult Male Man Text Clothing Shirt Clapperboard Tabletop Indoors,,65.8,378200,1214,1438,#venezuela #brasil #verdade #compartilhe #brasil #bolsonaro #jair #🇧🇷 #fakenews,32600,0,Bombou,Bombou,Bombou,Bombou,1,0,0,0,0,0,0
481,7155214901395377414,People Person Accessories Formal Wear Tie Crowd Electrical Device Microphone Adult Male Man Glasses Clothing Coat Face Head Photography Portrait Audience Necktie Lecture,,18.67,2900000,7835,6029,"- Hoje, às 20h, na Band. Um forte abraço! #bolsonaro #brasil #presidente #🇧🇷 #band",332600,0,Viral,Viral,Viral,Viral,1,0,0,0,0,0,0
482,7155282520869735686,Floor Indoors Architecture Building Corridor,,21.97,6900000,37000,26400,- Obrigado a todos pela audiência! 2️⃣2️⃣✅ 🇧🇷 #obrigado #brasil #bolsonaro #presidente #🇧🇷,910500,0,Viral,Viral,Viral,Viral,1,0,0,0,0,0,0
483,7155300376822942981,Accessories Formal Wear Tie Advertisement Poster Adult Male Man Person Necktie Crowd Face Head People Clothing Coat,,93.57,169500,936,19800,"Bolsonaro brincou com a pandemia. Imitou pessoas sem ar, falou que iam virar jacaré e não quis se portar como um governante para cuidar dos problemas do povo. #lulapresidente #lula #debatenaband",19100,1,Mediano,Bombou,Viral,Mediano,1,0,0,0,0,0,0
484,7155321319637126405,Accessories Formal Wear Tie Blazer Clothing Coat Jacket People Person Adult Male Man Face Head Photography Portrait Crowd Suit Computer Hardware Electronics Hardware Monitor Screen Necktie Text Audience Purple,,15.4,495900,1827,329,Um pouquinho sobre o debate na band #lulapresidente #lula #debatenaband #brasildaesperança,56700,1,Bombou,Bombou,Flopou,Bombou,0,0,0,1,0,0,0
485,7155430156973116678,Head Person Face Happy Laughing Adult Male Man Performer Solo Performance,,57.3,901300,3296,5483,Um pouquinho mais do #debatenaband ⭐️ #lulapresidente #Lula,119600,1,Viral,Viral,Viral,Viral,0,0,0,1,0,0,0
486,7155454754271825158,Adult Male Man Person Head Accessories Formal Wear Tie Face Clothing Suit People Glasses Conversation Interview Crowd Document Text,,25.3,1600000,8272,4048,#jair #bolsonaro #debate #lula #nove #dedos #urubu #marmota #brasil #presidente #jairbolsonaro,238100,0,Viral,Viral,Viral,Viral,0,0,0,1,0,0,0
487,7155590102356446469,People Person Advertisement Poster Accessories Formal Wear Tie Adult Male Man Crowd Computer Hardware Electronics Hardware Screen Audience Lecture Monitor,,36.71,297400,992,3195,Porque sigilo de 100 anos? Vamos descobrir dia 01 de Janeiro #debatenaband #lulapresidente #brasildaesperança #sigilode100anos #economiabrasileira #eleicoes2022,20900,1,Bombou,Bombou,Bombou,Mediano,0,0,0,1,0,0,0
488,7155628940395121926,Head Person Face Adult Female Woman Body Part Neck Accessories Earring Jewelry Text Photography Portrait,,30.14,1100000,4187,33600,"Unidos pela democracia e pelo futuro do Brasil, @Simone Tebet está com Lula. #BrasilDaEsperança #EquipeLula",151200,1,Viral,Viral,Viral,Viral,0,0,0,1,0,0,0
489,7155795146729164037,People Person Crowd Adult Male Man Female Woman Candle Audience Festival Hanukkah Menorah Clothing Hat,,67.24,430600,1935,3172,#brasil #acima #de #tudo #deus #todos #patria #familia #jair #bolsonaro #bom #dia #a #ao #brasil #🇧🇷,48600,0,Bombou,Bombou,Bombou,Bombou,0,0,0,0,0,0,1
490,7155883989989969157,People Person Crowd Adult Female Woman Male Man Electronics Mobile Phone Phone Audience Electrical Device Microphone Face Head Speech Accessories Jewelry Necklace,,80.92,90700,405,237,Nos queremos paz e democracia #Lulapresidente #Lula #eleições,6616,1,Flopou,Mediano,Flopou,Flopou,0,0,0,0,0,0,1
491,7155885964139695365,Concert Crowd Person Clothing Hat Audience Festival,,36.52,301600,1447,1358,"- São Gonçalo/RJ, 18/outubro/2022. #sao #goncalo #rj #rio #de #janeiro #errejota #presidente #jair #bolsonaro #jairbolsonaro #brasil #unido #juntos #🇧🇷",22200,0,Bombou,Bombou,Bombou,Mediano,0,0,0,0,0,0,1
492,7156043492706241798,Crowd Person Press Conference People Adult Male Man Face Head Audience Speech,,68.9,124000,499,538,Dia 30 está chegando… não deixe de votar! #lulapresidente2022❤️ #lula #eleições #flowpodcast,13100,1,Flopou,Mediano,Mediano,Mediano,0,0,0,0,0,0,1
493,7156123618194230533,People Person Crowd Adult Male Man Head Face Photography Portrait Electrical Device Microphone Clothing Coat Press Conference Beard,,52.9,497100,2212,3684,#lulanoflow #flowpodcastclips #lulapresidente #vote13,68600,1,Bombou,Bombou,Bombou,Bombou,0,1,0,0,0,0,0
494,7156250866666802437,Face Head Person Photography Portrait Adult Female Woman Accessories Earring Jewelry Text People Hair,,23.18,125900,401,1019,RECADO IMPORTANTE 🚨Precisamos de você #lulapresidente #lula,12400,1,Mediano,Mediano,Mediano,Mediano,0,1,0,0,0,0,0
495,7156287294180199685,Photography Face Head Person Portrait Clothing Pants Footwear Shoe Plant Tree City Road Street Urban Architecture Building Outdoors Shelter Grass Nature Park Baseball Cap Cap Hat Sneaker Play Area Potted Plant Outdoor Play Area People Path Jeans T-Shirt Costume Shorts Neighborhood Housing Vegetation,,54.3,74900,541,725,Use esse áudio e mostre pra gente sua coreografia 😎 #lulapresidente #dueto #lula #dancechallenge #coreografia,10100,1,Flopou,Mediano,Mediano,Flopou,0,1,0,0,0,0,0
496,7156357305955650821,Head Person Face Adult Male Man Photography Portrait Sad Frown Crying,,117.03,440900,1016,1705,#frases #verdade #lula #pt #compartilhe #brasil #brasileiro #🇧🇷 #tire #suas #conclusoes #presidente #jair #bolsonaro,52700,0,Bombou,Bombou,Bombou,Bombou,0,1,0,0,0,0,0
497,7156575881996160261,Crowd Person People Adult Male Man Female Woman Audience Advertisement Face Head Poster Speech,,42.81,54100,343,4986,Lula escreveu uma carta para os evangélicos do Brasil #lulaPresidente #lula,5242,1,Flopou,Flopou,Viral,Flopou,0,0,1,0,0,0,0
498,7156624552498400518,Electrical Device Microphone People Person Crowd Adult Male Man Accessories Jewelry Necklace Head Face Audience Performer,,54.82,138700,475,1252,#evangelicoscomlula #lulapresidente #cristaos #cristaoscomlula #evangelicostiktok,12500,1,Mediano,Mediano,Bombou,Mediano,0,0,1,0,0,0,0
499,7156652813647449350,Clothing T-Shirt Shirt Adult Male Man Person Blanket Face Head Photography Portrait Indoors Text,,26.14,4100000,6496,20500,#parabens #flamengo #futebol #esporte #paixao #nacional #jair #bolsonaro,251900,0,Viral,Viral,Viral,Viral,0,0,1,0,0,0,0
500,7156670192557313285,People Person Crowd Adult Male Man Electrical Device Microphone Face Head Accessories Formal Wear Tie Advertisement Poster Audience,,28.16,59100,212,144,A verdade venceu! #lulapresidente #lula #flowpodcast #podcast #cortesdoflow,4605,1,Flopou,Flopou,Flopou,Flopou,0,0,1,0,0,0,0
501,7156690165040303366,Photography Face Head Person Portrait Body Part Finger Hand Adult Male Man Happy Smile People Text,,24.46,109700,527,610,Vem para o zap do Lula 🦑❤️🇧🇷⭐️ lula.com.br/zap #lulapresidente #lula #whatsapp,10400,1,Flopou,Mediano,Mediano,Flopou,0,0,1,0,0,0,0
502,7156698258792860933,Advertisement Poster Purple People Person Crowd Adult Male Man Electrical Device Microphone Audience Accessories Formal Wear Tie Face Head Speech,,13.68,252800,836,270,#jairbolsonaro #bolsonaro #podcast #inteligencia #brasil #compartilhe #🇧🇷 #presidente,15600,0,Mediano,Mediano,Flopou,Mediano,0,0,1,0,0,0,0
503,7156728010815671558,Crowd Person People Adult Male Man Advertisement Poster Boy Child Audience Electrical Device Microphone Head Speech,,71.59,191600,813,920,"Pela verdade, vote 13 #lulapresidente #lula #brasildaesperança",20400,1,Mediano,Mediano,Mediano,Mediano,0,0,1,0,0,0,0
504,7156768353820921093,Crowd Person Adult Male Man People Computer Hardware Electronics Hardware Monitor Screen TV Face Head Audience Tape,,13.96,696000,4408,4655,#bolsonaro #podcast #vilela #recorde #bacana #jair #boa #noite,111800,0,Viral,Viral,Viral,Viral,0,0,1,0,0,0,0
505,7156930375321718022,Accessories Formal Wear Tie Face Head Person Photography Portrait Adult Male Man People Necktie Advertisement Poster,,60.04,248200,743,1103,#jair #bolsonaro #presidente #brasil #protegido #mae #filho #lar #🇧🇷 #verdade #compartilhe #futuro,21800,0,Mediano,Mediano,Mediano,Mediano,0,0,0,0,1,0,0
506,7156967662030032134,People Person Crowd Adult Male Man Face Head Press Conference Electrical Device Microphone Audience Speech Clothing Formal Wear Suit,,38.03,146200,470,763,O orgulho de ser o presidente que mais fez universidades na história do país 🇧🇷 #lulapresidente2022❤️ #cortesdoflow #flowpodcast #cortesflowpodcast #prouni #universidades #educação,19800,1,Mediano,Mediano,Mediano,Mediano,0,0,0,0,1,0,0
507,7157004669003386118,People Person Crowd Adult Male Man Face Head Text,,38.92,76600,320,3155,"Para a #economia voltar a crescer, vote #lulapresidente 🇧🇷❤️ #cortesdoflow #empregos #salario #moradia",8927,1,Flopou,Flopou,Bombou,Flopou,0,0,0,0,1,0,0
